taxlevel,taxid,taxa,W134-25PVC-3-17_kraken2_bracken_genuses.report,W133-25PVC-2-17_kraken2_bracken_genuses.report,W132-25PVC-1-17_kraken2_bracken_genuses.report,W131-25PET-3-17_kraken2_bracken_genuses.report,W130-25PET-2-17_kraken2_bracken_genuses.report,W129-25PET-1-17_kraken2_bracken_genuses.report,W128-25PE0.6-3-17_kraken2_bracken_genuses.report,W127-25PE0.6-2-17_kraken2_bracken_genuses.report,W126-25PE0.6-1-17_kraken2_bracken_genuses.report,W125-25S-3-17_kraken2_bracken_genuses.report,W124-25S-2-17_kraken2_bracken_genuses.report,W123-25S-1-17_kraken2_bracken_genuses.report,Q66-25S-3-0_kraken2_bracken_genuses.report,Q65-25S-2-0_kraken2_bracken_genuses.report,Q64-25S-1-0_kraken2_bracken_genuses.report,Q63-25PVC-3-11_kraken2_bracken_genuses.report,Q62-25PVC-2-11_kraken2_bracken_genuses.report,Q61-25PVC-1-11_kraken2_bracken_genuses.report,Q60-25PET-3-11_kraken2_bracken_genuses.report,Q59-25PET-2-11_kraken2_bracken_genuses.report,Q58-25PET-1-11_kraken2_bracken_genuses.report,Q57-25PE0.6-3-11_kraken2_bracken_genuses.report,Q56-25PE0.6-2-11_kraken2_bracken_genuses.report,Q55-25PE0.6-1-11_kraken2_bracken_genuses.report,Q54-25S-3-11_kraken2_bracken_genuses.report,Q53-25S-2-11_kraken2_bracken_genuses.report,Q52-25S-1-11_kraken2_bracken_genuses.report,Q51-25PVC-3-3_kraken2_bracken_genuses.report,Q50-25PVC-2-3_kraken2_bracken_genuses.report,Q49-25PVC-1-3_kraken2_bracken_genuses.report,Q48-25PET-3-3_kraken2_bracken_genuses.report,Q47-25PET-2-3_kraken2_bracken_genuses.report,Q46-25PET-1-3_kraken2_bracken_genuses.report,Q45-25PE0.6-3-3_kraken2_bracken_genuses.report,Q44-25PE0.6-2-3_kraken2_bracken_genuses.report,Q43-25PE0.6-1-3_kraken2_bracken_genuses.report,Q42-25S-3-3_kraken2_bracken_genuses.report,Q41-25S-2-3_kraken2_bracken_genuses.report,Q40-25S-1-3_kraken2_bracken_genuses.report,Q34-25PE0.1-2-11_kraken2_bracken_genuses.report,Q33-25PE0.1-1-11_kraken2_bracken_genuses.report,Q32-25PE0.1-2-3_kraken2_bracken_genuses.report,Q31-25PE0.1-1-3_kraken2_bracken_genuses.report
G,2115980,                Candidatus Phycorickettsia,8.0,2.0,5.0,,4.0,2.0,,,3.0,2.0,5.0,5.0,7.0,4.0,,2.0,3.0,2.0,2.0,8.0,2.0,2.0,,,,,7.0,3.0,2.0,2.0,2.0,,4.0,,5.0,3.0,,3.0,,6.0,6.0,7.0,3.0
G,2126281,                Mycolicibacillus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,8.0,,,,,,
G,2126548,                Miniphocaeibacter,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,
F,2137278,              Salinarimonadaceae,24.0,27.0,13.0,32.0,23.0,63.0,91.0,132.0,38.0,88.0,71.0,85.0,258.0,165.0,174.0,15.0,12.0,29.0,37.0,53.0,22.0,31.0,27.0,17.0,23.0,39.0,34.0,34.0,55.0,30.0,27.0,27.0,58.0,30.0,30.0,49.0,36.0,35.0,32.0,25.0,13.0,31.0,55.0
P,2138240,        Coprothermobacterota,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,
C,2138243,          Coprothermobacteria,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,
O,2138246,            Coprothermobacterales,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,
F,2138247,              Coprothermobacteraceae,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,
G,2162630,                  Salinirubellus,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,12.0,,,,,,,,,
F,2162846,              Candidatus Nanopelagicaceae,,2.0,5.0,16.0,8.0,10.0,9.0,6.0,4.0,5.0,12.0,5.0,6101.0,7439.0,6197.0,8.0,4.0,6.0,14.0,17.0,23.0,28.0,27.0,35.0,19.0,34.0,31.0,30.0,71.0,49.0,726.0,468.0,537.0,489.0,764.0,419.0,620.0,611.0,445.0,28.0,29.0,683.0,706.0
G,2163168,                Kineothrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
O,2169561,            Ortervirales,,,,,,,,5.0,12.0,31.0,2.0,19.0,47.0,11.0,7.0,29.0,7.0,6.0,,2.0,13.0,7.0,21.0,14.0,24.0,5.0,12.0,8.0,17.0,9.0,22.0,9.0,7.0,6.0,4.0,14.0,9.0,18.0,6.0,7.0,3.0,2.0,4.0
F,2171986,                Candidatus Saccharimonadaceae,,,,,,,,,,,,,15.0,13.0,13.0,,,,,,,,,,4.0,,,3.0,14.0,7.0,5.0,,,,,,4.0,,,,,,3.0
F,2172021,              Ancalomicrobiaceae,17.0,38.0,37.0,59.0,51.0,46.0,64.0,70.0,39.0,130.0,60.0,61.0,255.0,205.0,233.0,,7.0,19.0,35.0,29.0,9.0,30.0,37.0,24.0,25.0,35.0,41.0,57.0,8.0,43.0,41.0,33.0,26.0,60.0,48.0,16.0,46.0,32.0,73.0,36.0,24.0,23.0,58.0
G,2173039,                    Arcticibacterium,210.0,206.0,274.0,203.0,379.0,424.0,205.0,133.0,189.0,187.0,147.0,219.0,,,,133.0,131.0,129.0,143.0,367.0,336.0,322.0,168.0,260.0,220.0,248.0,243.0,10.0,23.0,13.0,60.0,137.0,136.0,131.0,117.0,74.0,93.0,52.0,72.0,215.0,247.0,86.0,57.0
G,2175957,                  Ruficoccus,3.0,,,5.0,,,,,,,,14.0,52.0,,,,,3.0,,,,,,,7.0,,,,,,4.0,8.0,,,5.0,,,,,10.0,,,5.0
F,2211325,              Vicinamibacteraceae,15735.0,16721.0,16919.0,14315.0,12387.0,12875.0,18375.0,15128.0,13499.0,17641.0,15854.0,16118.0,12752.0,11134.0,10919.0,14630.0,16013.0,18760.0,11695.0,13339.0,13544.0,15795.0,13777.0,12872.0,14342.0,15648.0,16171.0,4761.0,4747.0,6497.0,8443.0,6717.0,8189.0,9687.0,8953.0,9031.0,11164.0,11034.0,11265.0,18631.0,18639.0,9344.0,11396.0
G,2211635,                Cognatishimia,9.0,10.0,6.0,,,,,,,,,,10.0,,,,5.0,,6.0,,,,,6.0,,,,,,,6.0,,15.0,,6.0,,,,,13.0,,,6.0
G,2211638,                Limimaricola,122.0,222.0,163.0,95.0,98.0,94.0,128.0,171.0,142.0,120.0,85.0,114.0,133.0,43.0,58.0,101.0,178.0,217.0,132.0,159.0,89.0,186.0,117.0,109.0,147.0,169.0,154.0,68.0,77.0,43.0,89.0,48.0,99.0,54.0,99.0,93.0,194.0,68.0,64.0,154.0,93.0,158.0,175.0
G,2211641,                Yoonia,477.0,874.0,372.0,182.0,206.0,458.0,304.0,68.0,256.0,219.0,294.0,258.0,99.0,50.0,55.0,484.0,394.0,236.0,267.0,199.0,218.0,384.0,200.0,196.0,363.0,328.0,386.0,265.0,322.0,218.0,205.0,226.0,94.0,149.0,234.0,233.0,179.0,180.0,144.0,684.0,300.0,464.0,66.0
G,2233801,                Ahniella,19.0,6.0,29.0,13.0,9.0,34.0,50.0,34.0,29.0,47.0,31.0,32.0,54.0,62.0,70.0,2.0,12.0,10.0,45.0,25.0,26.0,43.0,38.0,21.0,32.0,38.0,27.0,19.0,47.0,54.0,58.0,40.0,38.0,44.0,52.0,29.0,50.0,34.0,42.0,19.0,40.0,41.0,50.0
G,2249462,                Ferrigenium,191.0,307.0,269.0,582.0,473.0,525.0,716.0,445.0,326.0,735.0,409.0,472.0,1317.0,1007.0,1140.0,91.0,65.0,116.0,261.0,178.0,105.0,209.0,244.0,121.0,238.0,277.0,267.0,242.0,452.0,376.0,503.0,201.0,302.0,585.0,524.0,383.0,489.0,542.0,716.0,221.0,266.0,248.0,757.0
G,2250122,                  Candidatus Bipolaricaulis,,,,,,3.0,2.0,,,,3.0,,12.0,4.0,3.0,,,,,,,3.0,,,2.0,2.0,,2.0,,,,,,,,,,,,,,2.0,
G,2282523,                Methylorubrum,124.0,212.0,167.0,80.0,132.0,116.0,238.0,152.0,89.0,96.0,227.0,142.0,626.0,584.0,620.0,126.0,127.0,140.0,128.0,97.0,80.0,93.0,90.0,79.0,76.0,104.0,135.0,200.0,229.0,223.0,157.0,39.0,94.0,122.0,95.0,123.0,150.0,202.0,202.0,151.0,119.0,122.0,152.0
P1,2283794,          Methanomada group,,2.0,5.0,,4.0,9.0,12.0,,10.0,9.0,141.0,,13.0,2.0,12.0,7.0,4.0,12.0,3.0,9.0,8.0,,4.0,4.0,3.0,4.0,2.0,11.0,7.0,13.0,,2.0,4.0,4.0,9.0,9.0,,9.0,2.0,3.0,2.0,6.0,4.0
P,2283796,        Thermoplasmatota,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,
P1,2290931,          Stenosarchaea group,95.0,150.0,139.0,174.0,138.0,149.0,207.0,166.0,150.0,175.0,160.0,147.0,515.0,394.0,450.0,90.0,120.0,139.0,157.0,137.0,177.0,92.0,224.0,224.0,147.0,233.0,138.0,220.0,146.0,197.0,208.0,216.0,194.0,183.0,213.0,176.0,185.0,246.0,208.0,89.0,144.0,243.0,181.0
F,2301193,              Balneatrichaceae,,,22.0,,,,,21.0,,,25.0,34.0,,,,5.0,,5.0,,,7.0,9.0,,10.0,,23.0,19.0,,,8.0,,,,,,,10.0,,10.0,8.0,,,19.0
G,2301194,                Pokkaliibacter,,,22.0,,,,,21.0,,,25.0,34.0,,,,5.0,,5.0,,,7.0,9.0,,10.0,,23.0,19.0,,,8.0,,,,,,,10.0,,10.0,8.0,,,19.0
F,2303507,                Oculatellaceae,277.0,,431.0,,334.0,357.0,256.0,327.0,397.0,705.0,506.0,424.0,565.0,1230.0,588.0,191.0,611.0,326.0,214.0,,,263.0,277.0,275.0,313.0,886.0,534.0,239.0,363.0,341.0,50.0,11.0,7.0,297.0,184.0,288.0,6.0,838.0,723.0,345.0,7.0,454.0,371.0
F,2303527,                Trichocoleusaceae,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,7.0,,,,,,
G,2303528,                  Thermoleptolyngbya,273.0,,431.0,,330.0,357.0,256.0,327.0,397.0,697.0,506.0,424.0,529.0,1223.0,575.0,191.0,607.0,326.0,214.0,,,256.0,277.0,275.0,313.0,882.0,534.0,239.0,363.0,334.0,50.0,,,292.0,169.0,288.0,,838.0,723.0,345.0,,437.0,366.0
G,2304691,                Thermoclostridium,,,,,,,,,,256.0,,,,27.0,,,,,,,,,,,,,,,6.0,,,,,,,130.0,,,,,,,
G,2316020,                Mediterraneibacter,,,30.0,,91.0,,,,59.0,,,,,,,12.0,,,,,,,,91.0,97.0,62.0,,27.0,,,,,110.0,66.0,,,,,,64.0,,1145.0,43.0
G,2321111,                Aliarcobacter,,,,25.0,67.0,89.0,,,,,,,109.0,172.0,227.0,,,,,,,,,,,,44.0,,,5.0,,24.0,,,,,,,,,,,
G,2321115,                Halarcobacter,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
C,2364196,          Candidatus Thermofontia,9.0,10.0,16.0,10.0,7.0,12.0,22.0,15.0,7.0,9.0,16.0,9.0,31.0,13.0,28.0,5.0,3.0,4.0,7.0,3.0,,10.0,5.0,,8.0,5.0,7.0,3.0,10.0,14.0,21.0,3.0,10.0,11.0,11.0,10.0,13.0,19.0,14.0,5.0,5.0,6.0,16.0
O,2364208,            Phototrophicales,9.0,10.0,16.0,10.0,7.0,12.0,22.0,15.0,7.0,9.0,16.0,9.0,31.0,13.0,28.0,5.0,3.0,4.0,7.0,3.0,,10.0,5.0,,8.0,5.0,7.0,3.0,10.0,14.0,21.0,3.0,10.0,11.0,11.0,10.0,13.0,19.0,14.0,5.0,5.0,6.0,16.0
F,2448023,              Ilumatobacteraceae,1318.0,1495.0,1685.0,2773.0,2381.0,2327.0,2802.0,2758.0,2027.0,2925.0,2677.0,2494.0,4553.0,3859.0,3599.0,1201.0,1016.0,1246.0,2323.0,1953.0,1957.0,2351.0,2165.0,1818.0,2340.0,2636.0,2434.0,1914.0,1993.0,2358.0,2509.0,1803.0,2322.0,2177.0,2192.0,2361.0,2746.0,2701.0,2578.0,2181.0,2339.0,2311.0,2654.0
G,2478349,                Indioceanicola,,45.0,18.0,9.0,,,30.0,22.0,11.0,11.0,20.0,30.0,43.0,25.0,54.0,6.0,10.0,6.0,8.0,7.0,,22.0,40.0,19.0,13.0,19.0,10.0,37.0,21.0,,24.0,,12.0,26.0,21.0,22.0,29.0,14.0,25.0,7.0,20.0,6.0,27.0
O,2483366,              Sedimentisphaerales,,,,,3.0,2.0,5.0,4.0,,2.0,2.0,,5.0,7.0,2.0,,,,5.0,,,,,3.0,,2.0,2.0,,,240.0,,,,2.0,2.0,4.0,2.0,,,,,2.0,2.0
F,2483367,                Sedimentisphaeraceae,,,,,,,2.0,,,,,,,4.0,,,,,,,,,,,,,2.0,,,237.0,,,,2.0,2.0,,2.0,,,,,,
G,2483368,                  Sedimentisphaera,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,237.0,,,,,,,2.0,,,,,,
G,2489367,                    Cyclonatronum,,,,,,,,,,,,,,,,,,,,,,8.0,19.0,,,,14.0,,,,,8.0,8.0,,,,,9.0,,8.0,12.0,,
G,2490452,                Serpentinimonas,179.0,333.0,219.0,638.0,637.0,923.0,1365.0,980.0,1095.0,1501.0,1536.0,1372.0,2951.0,2302.0,2524.0,108.0,93.0,73.0,442.0,372.0,410.0,515.0,524.0,418.0,618.0,792.0,597.0,138.0,178.0,252.0,850.0,472.0,817.0,867.0,946.0,626.0,1060.0,1046.0,1204.0,394.0,538.0,668.0,1131.0
O,2493627,            Minwuiales,9.0,12.0,18.0,19.0,15.0,12.0,23.0,16.0,45.0,26.0,9.0,24.0,34.0,49.0,37.0,5.0,8.0,6.0,15.0,16.0,14.0,29.0,12.0,11.0,11.0,15.0,5.0,14.0,5.0,25.0,15.0,6.0,15.0,12.0,15.0,12.0,12.0,14.0,13.0,18.0,17.0,6.0,19.0
F,2493628,              Minwuiaceae,9.0,12.0,18.0,19.0,15.0,12.0,23.0,16.0,45.0,26.0,9.0,24.0,34.0,49.0,37.0,5.0,8.0,6.0,15.0,16.0,14.0,29.0,12.0,11.0,11.0,15.0,5.0,14.0,5.0,25.0,15.0,6.0,15.0,12.0,15.0,12.0,12.0,14.0,13.0,18.0,17.0,6.0,19.0
G,2493629,                Minwuia,9.0,12.0,18.0,19.0,15.0,12.0,23.0,16.0,45.0,26.0,9.0,24.0,34.0,49.0,37.0,5.0,8.0,6.0,15.0,16.0,14.0,29.0,12.0,11.0,11.0,15.0,5.0,14.0,5.0,25.0,15.0,6.0,15.0,12.0,15.0,12.0,12.0,14.0,13.0,18.0,17.0,6.0,19.0
O,2494207,            Capsulimonadales,2.0,,,2.0,,2.0,2.0,4.0,,4.0,3.0,,2.0,5.0,6.0,,,,6.0,3.0,3.0,5.0,3.0,,5.0,,3.0,,,2.0,4.0,,,2.0,2.0,,,2.0,3.0,,,,3.0
F,2494208,              Capsulimonadaceae,2.0,,,2.0,,2.0,2.0,4.0,,4.0,3.0,,2.0,5.0,6.0,,,,6.0,3.0,3.0,5.0,3.0,,5.0,,3.0,,,2.0,4.0,,,2.0,2.0,,,2.0,3.0,,,,3.0
G,2494209,                Capsulimonas,2.0,,,2.0,,2.0,2.0,4.0,,4.0,3.0,,2.0,5.0,6.0,,,,6.0,3.0,3.0,5.0,3.0,,5.0,,3.0,,,2.0,4.0,,,2.0,2.0,,,2.0,3.0,,,,3.0
O,2495578,            Sporichthyales,,,,,,67.0,,69.0,,129.0,,,336.0,135.0,215.0,,15.0,,,,,,130.0,,,85.0,,46.0,,29.0,,,,73.0,57.0,59.0,,,160.0,,,46.0,88.0
C,2497643,            Candidatus Babeliae,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,2497644,              Candidatus Babeliales,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,2497645,                Candidatus Babeliaceae,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,2517206,            Candidatus Brocadiia,15.0,25.0,18.0,18.0,27.0,23.0,27.0,29.0,15.0,22.0,41.0,21.0,104.0,119.0,94.0,7.0,2.0,10.0,16.0,18.0,10.0,19.0,7.0,8.0,20.0,11.0,13.0,49.0,36.0,49.0,41.0,17.0,32.0,35.0,50.0,35.0,54.0,57.0,33.0,13.0,25.0,20.0,45.0
G,2518495,                    Duncaniella,155.0,110.0,151.0,172.0,147.0,166.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,2518497,                    Paramuribaculum,49.0,33.0,85.0,51.0,52.0,58.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,2529408,                Schaalia,,3.0,,11.0,33.0,,53.0,38.0,41.0,13.0,35.0,111.0,81.0,16.0,235.0,9.0,6.0,13.0,16.0,2.0,,,26.0,43.0,9.0,44.0,2.0,9.0,12.0,14.0,49.0,,19.0,30.0,23.0,8.0,52.0,6.0,10.0,4.0,,13.0,36.0
G,2546365,                    Rippkaea,,,,9.0,,,,,6.0,8.0,,,,,14.0,5.0,,4.0,,,,,,,,7.0,,,8.0,5.0,5.0,,5.0,4.0,,9.0,,4.0,11.0,4.0,,,5.0
G,2547964,                Parashewanella,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,4.0,,,,,6.0,,,,,,
R2,2559587,    Riboviria,,,,,,,,5.0,12.0,31.0,2.0,19.0,47.0,11.0,7.0,29.0,7.0,6.0,,2.0,13.0,7.0,21.0,14.0,24.0,5.0,12.0,8.0,17.0,9.0,22.0,9.0,7.0,6.0,4.0,14.0,9.0,18.0,6.0,7.0,3.0,2.0,4.0
F,2560065,              Herelleviridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
F1,2560081,                Twortvirinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
G,2560134,              Galaxyvirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,,,,,,,,,,,,,,
G,2560233,                Sugarlandvirus,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
G,2571159,                Mycetohabitans,13.0,7.0,14.0,22.0,23.0,25.0,48.0,24.0,20.0,24.0,23.0,48.0,45.0,36.0,62.0,9.0,2.0,5.0,19.0,16.0,16.0,19.0,19.0,15.0,19.0,16.0,11.0,14.0,16.0,21.0,35.0,6.0,21.0,20.0,21.0,16.0,34.0,33.0,23.0,12.0,27.0,23.0,48.0
G,2571160,                Trinickia,,28.0,13.0,17.0,20.0,20.0,41.0,55.0,48.0,27.0,23.0,54.0,25.0,52.0,52.0,,8.0,,14.0,14.0,,51.0,31.0,27.0,28.0,29.0,7.0,,,12.0,27.0,48.0,65.0,37.0,30.0,12.0,20.0,34.0,51.0,28.0,25.0,35.0,33.0
G,2576755,                Caproicibacter,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,2576890,                  Nibricoccus,20.0,46.0,70.0,56.0,70.0,82.0,97.0,72.0,70.0,76.0,111.0,53.0,106.0,124.0,105.0,16.0,18.0,20.0,29.0,54.0,30.0,59.0,16.0,20.0,35.0,27.0,20.0,17.0,20.0,17.0,27.0,15.0,41.0,46.0,37.0,19.0,45.0,56.0,36.0,39.0,76.0,84.0,65.0
G,2582840,                Desulfocurvibacter,,3.0,,,,,,8.0,,,5.0,5.0,14.0,14.0,5.0,,,,,,,,7.0,,3.0,,6.0,,3.0,6.0,,5.0,,,7.0,,12.0,,6.0,3.0,,,
G,2593687,                Aquella,,,,,,,,,,,5.0,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,
G,2596745,                    Limnospira,,2.0,5.0,7.0,9.0,6.0,4.0,17.0,,2.0,2.0,,6.0,8.0,12.0,,,,,14.0,16.0,12.0,15.0,,,5.0,3.0,4.0,3.0,2.0,12.0,,,,18.0,,15.0,,13.0,3.0,,,
O,2599632,            Vulcanimicrobiales,3.0,2.0,3.0,6.0,,5.0,3.0,,5.0,7.0,5.0,18.0,6.0,10.0,10.0,2.0,,,2.0,6.0,2.0,4.0,5.0,2.0,,10.0,2.0,,3.0,2.0,7.0,2.0,4.0,2.0,2.0,6.0,11.0,7.0,11.0,6.0,8.0,7.0,13.0
F,2600303,              Baekduiaceae,1045.0,1079.0,1325.0,1376.0,1236.0,1634.0,2785.0,2351.0,1835.0,2003.0,1955.0,2156.0,6581.0,5340.0,5461.0,1105.0,777.0,1189.0,1283.0,1239.0,1394.0,2716.0,1995.0,1753.0,1491.0,1529.0,1997.0,2342.0,2235.0,2690.0,2266.0,1411.0,1864.0,3559.0,3169.0,2798.0,2968.0,2800.0,2816.0,1865.0,1664.0,2379.0,2758.0
G,2600304,                Baekduia,552.0,535.0,536.0,800.0,701.0,1060.0,1377.0,1033.0,806.0,1358.0,1155.0,1222.0,3298.0,2499.0,2631.0,459.0,289.0,503.0,616.0,564.0,786.0,969.0,562.0,582.0,826.0,853.0,1076.0,1010.0,768.0,1045.0,1116.0,677.0,946.0,1601.0,1143.0,1031.0,1541.0,1546.0,1436.0,953.0,750.0,863.0,1328.0
G,2603324,                Acidibrevibacterium,16.0,31.0,31.0,20.0,22.0,23.0,15.0,26.0,24.0,23.0,,21.0,33.0,31.0,86.0,13.0,15.0,10.0,10.0,17.0,12.0,17.0,11.0,22.0,,12.0,16.0,21.0,22.0,14.0,7.0,17.0,13.0,14.0,29.0,10.0,29.0,44.0,8.0,30.0,16.0,,35.0
G,2605940,                Hwanghaeella,,4.0,,2.0,,,3.0,3.0,,,,10.0,9.0,7.0,5.0,2.0,,,2.0,,,,,,4.0,5.0,4.0,,,3.0,3.0,,,2.0,,,2.0,,4.0,6.0,,,
G,2608728,                Acidisarcina,,104.0,33.0,79.0,74.0,90.0,170.0,126.0,42.0,132.0,45.0,93.0,141.0,62.0,89.0,,,29.0,51.0,29.0,44.0,102.0,33.0,54.0,45.0,90.0,,51.0,,32.0,62.0,61.0,59.0,101.0,,74.0,76.0,62.0,43.0,,66.0,,88.0
G,2650549,                Hydrocarboniclastica,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,16.0,21.0,,,,,,,16.0,,
F,2650922,              Aestuariivirgaceae,190.0,286.0,251.0,492.0,599.0,573.0,773.0,728.0,506.0,795.0,715.0,855.0,2699.0,2451.0,2602.0,192.0,160.0,247.0,509.0,456.0,364.0,530.0,451.0,349.0,466.0,503.0,516.0,342.0,289.0,385.0,525.0,385.0,529.0,533.0,480.0,507.0,646.0,619.0,598.0,555.0,511.0,556.0,657.0
G,2650923,                Aestuariivirga,190.0,286.0,251.0,492.0,599.0,573.0,773.0,728.0,506.0,795.0,715.0,855.0,2699.0,2451.0,2602.0,192.0,160.0,247.0,509.0,456.0,364.0,530.0,451.0,349.0,466.0,503.0,516.0,342.0,289.0,385.0,525.0,385.0,529.0,533.0,480.0,507.0,646.0,619.0,598.0,555.0,511.0,556.0,657.0
G,2651279,                Pradoshia,,27.0,18.0,,,,,28.0,23.0,85.0,63.0,,167.0,133.0,75.0,16.0,11.0,15.0,,14.0,19.0,16.0,17.0,,,33.0,27.0,5.0,,6.0,55.0,22.0,17.0,19.0,,25.0,,23.0,,58.0,,,
G,2651578,                Thermanaerosceptrum,,,,,,,,,,,,5.0,6.0,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,
G,2651583,                Geomonas,17.0,39.0,55.0,54.0,81.0,61.0,126.0,126.0,23.0,112.0,133.0,109.0,259.0,156.0,217.0,11.0,15.0,22.0,56.0,70.0,26.0,21.0,35.0,12.0,94.0,79.0,33.0,49.0,55.0,69.0,126.0,30.0,64.0,76.0,80.0,93.0,123.0,87.0,107.0,27.0,63.0,17.0,91.0
G,2661800,                Georhizobium,48.0,33.0,62.0,28.0,45.0,22.0,60.0,41.0,64.0,41.0,21.0,45.0,397.0,71.0,210.0,60.0,53.0,72.0,41.0,93.0,79.0,55.0,39.0,40.0,72.0,47.0,49.0,73.0,58.0,30.0,30.0,23.0,36.0,106.0,6.0,57.0,65.0,69.0,81.0,36.0,131.0,96.0,56.0
F,2661849,                Calotrichaceae,6.0,4.0,5.0,,20.0,9.0,9.0,13.0,17.0,3.0,7.0,5.0,33.0,26.0,16.0,5.0,8.0,,13.0,7.0,6.0,9.0,5.0,2.0,6.0,8.0,7.0,7.0,12.0,14.0,2.0,9.0,11.0,21.0,21.0,14.0,14.0,8.0,9.0,8.0,6.0,8.0,6.0
G,2663134,                Pseudogemmobacter,617.0,734.0,568.0,415.0,386.0,377.0,372.0,351.0,411.0,401.0,297.0,329.0,297.0,215.0,184.0,576.0,720.0,632.0,449.0,464.0,452.0,587.0,421.0,352.0,382.0,386.0,389.0,485.0,610.0,567.0,387.0,382.0,368.0,416.0,317.0,301.0,267.0,306.0,298.0,666.0,751.0,739.0,590.0
G,2664261,                  Leptodesmis,,,,,,,,,,,,,,24.0,,,,,,,,,,,15.0,,15.0,10.0,18.0,,13.0,,,,,,18.0,,14.0,,,,
G,2665910,                    Ulvibacterium,3.0,4.0,6.0,21.0,10.0,7.0,13.0,3.0,13.0,16.0,7.0,9.0,12.0,33.0,3.0,2.0,3.0,4.0,8.0,9.0,22.0,16.0,11.0,11.0,9.0,16.0,23.0,3.0,4.0,8.0,13.0,13.0,6.0,17.0,9.0,5.0,7.0,12.0,12.0,8.0,8.0,10.0,10.0
G,2674996,                    Tellurirhabdus,,,,,,,,,14.0,,,,,,,,,11.0,11.0,,,,,,,8.0,18.0,4.0,4.0,4.0,,10.0,11.0,12.0,,,,7.0,10.0,11.0,16.0,14.0,12.0
G,2675229,                Peribacillus,302.0,225.0,337.0,265.0,329.0,429.0,393.0,487.0,438.0,498.0,645.0,960.0,1614.0,977.0,1515.0,125.0,118.0,160.0,312.0,352.0,231.0,298.0,334.0,330.0,348.0,350.0,297.0,92.0,145.0,137.0,169.0,234.0,300.0,271.0,265.0,209.0,328.0,418.0,314.0,325.0,269.0,209.0,362.0
G,2675230,                Cytobacillus,27.0,272.0,253.0,31.0,40.0,57.0,92.0,3.0,39.0,106.0,200.0,128.0,40.0,490.0,,35.0,203.0,74.0,85.0,63.0,16.0,39.0,,44.0,57.0,67.0,71.0,414.0,112.0,208.0,31.0,11.0,49.0,32.0,220.0,42.0,15.0,54.0,,110.0,56.0,7.0,20.0
G,2675231,                Mesobacillus,99.0,101.0,88.0,49.0,56.0,93.0,54.0,52.0,68.0,96.0,98.0,80.0,74.0,35.0,134.0,81.0,106.0,117.0,56.0,11.0,,10.0,40.0,8.0,90.0,86.0,91.0,167.0,218.0,103.0,88.0,,,,20.0,,76.0,62.0,26.0,54.0,29.0,43.0,10.0
G,2675232,                Neobacillus,247.0,392.0,376.0,372.0,314.0,476.0,575.0,497.0,715.0,1142.0,725.0,1061.0,1432.0,1496.0,1173.0,291.0,232.0,154.0,302.0,351.0,404.0,458.0,462.0,308.0,556.0,615.0,533.0,137.0,235.0,212.0,252.0,217.0,314.0,353.0,305.0,208.0,398.0,361.0,462.0,367.0,540.0,287.0,275.0
